"Company_Location","count","ISO","long","lat","group","order","region","subregion"
"Canada",10,"CA",-57.9800758361816,49.2296371459961,271,16176,"Canada","Newfoundland"
"Canada",10,"CA",-58.0968704223633,49.2300758361816,271,16177,"Canada","Newfoundland"
"Canada",10,"CA",-58.19091796875,49.2587394714355,271,16178,"Canada","Newfoundland"
"Canada",10,"CA",-58.2188949584961,49.3051261901855,271,16179,"Canada","Newfoundland"
"Canada",10,"CA",-58.2133827209473,49.3866691589355,271,16180,"Canada","Newfoundland"
"Canada",10,"CA",-58.1827125549316,49.4353981018066,271,16181,"Canada","Newfoundland"
"Canada",10,"CA",-58.1074256896973,49.4997062683105,271,16182,"Canada","Newfoundland"
"Canada",10,"CA",-58.0158195495605,49.54248046875,271,16183,"Canada","Newfoundland"
"Canada",10,"CA",-57.9612312316895,49.5315399169922,271,16184,"Canada","Newfoundland"
"Canada",10,"CA",-57.8560523986816,49.4738273620605,271,16185,"Canada","Newfoundland"
"Canada",10,"CA",-57.7913093566895,49.489990234375,271,16186,"Canada","Newfoundland"
"Canada",10,"CA",-57.798828125,49.508544921875,271,16187,"Canada","Newfoundland"
"Canada",10,"CA",-57.8974571228027,49.6003913879395,271,16188,"Canada","Newfoundland"
"Canada",10,"CA",-57.9290542602539,49.6684074401855,271,16189,"Canada","Newfoundland"
"Canada",10,"CA",-57.9261703491211,49.7008323669434,271,16190,"Canada","Newfoundland"
"Canada",10,"CA",-57.7125015258789,50.02490234375,271,16191,"Canada","Newfoundland"
"Canada",10,"CA",-57.6079597473145,50.1987800598145,271,16192,"Canada","Newfoundland"
"Canada",10,"CA",-57.4655303955078,50.4636726379395,271,16193,"Canada","Newfoundland"
"Canada",10,"CA",-57.4326171875,50.5058097839355,271,16194,"Canada","Newfoundland"
"Canada",10,"CA",-57.3604469299316,50.5839347839355,271,16195,"Canada","Newfoundland"
"Canada",10,"CA",-57.33056640625,50.6051750183105,271,16196,"Canada","Newfoundland"
"Canada",10,"CA",-57.2374000549316,50.6053695678711,271,16197,"Canada","Newfoundland"
"Canada",10,"CA",-57.1795921325684,50.6148452758789,271,16198,"Canada","Newfoundland"
"Canada",10,"CA",-57.26416015625,50.6493682861328,271,16199,"Canada","Newfoundland"
"Canada",10,"CA",-57.29443359375,50.6733894348145,271,16200,"Canada","Newfoundland"
"Canada",10,"CA",-57.2980003356934,50.69873046875,271,16201,"Canada","Newfoundland"
"Canada",10,"CA",-57.27490234375,50.7252960205078,271,16202,"Canada","Newfoundland"
"Canada",10,"CA",-57.2421379089355,50.7449226379395,271,16203,"Canada","Newfoundland"
"Canada",10,"CA",-57.1316413879395,50.7874031066895,271,16204,"Canada","Newfoundland"
"Canada",10,"CA",-57.0532684326172,50.8573265075684,271,16205,"Canada","Newfoundland"
"Canada",10,"CA",-57.0056648254395,50.9396514892578,271,16206,"Canada","Newfoundland"
"Canada",10,"CA",-57.0127449035645,50.9677238464355,271,16207,"Canada","Newfoundland"
"Canada",10,"CA",-57.0373039245605,50.9956550598145,271,16208,"Canada","Newfoundland"
"Canada",10,"CA",-57.0359382629395,51.0108413696289,271,16209,"Canada","Newfoundland"
"Canada",10,"CA",-56.9763641357422,51.0279769897461,271,16210,"Canada","Newfoundland"
"Canada",10,"CA",-56.8251457214355,51.125732421875,271,16211,"Canada","Newfoundland"
"Canada",10,"CA",-56.8054656982422,51.1444854736328,271,16212,"Canada","Newfoundland"
"Canada",10,"CA",-56.7501945495605,51.27490234375,271,16213,"Canada","Newfoundland"
"Canada",10,"CA",-56.6824226379395,51.332763671875,271,16214,"Canada","Newfoundland"
"Canada",10,"CA",-56.6190452575684,51.3624534606934,271,16215,"Canada","Newfoundland"
"Canada",10,"CA",-56.5179672241211,51.3993148803711,271,16216,"Canada","Newfoundland"
"Canada",10,"CA",-56.2073707580566,51.4886245727539,271,16217,"Canada","Newfoundland"
"Canada",10,"CA",-56.0255851745605,51.568359375,271,16218,"Canada","Newfoundland"
"Canada",10,"CA",-55.902099609375,51.5639152526855,271,16219,"Canada","Newfoundland"
"Canada",10,"CA",-55.8658218383789,51.50830078125,271,16220,"Canada","Newfoundland"
"Canada",10,"CA",-55.6904296875,51.4713401794434,271,16221,"Canada","Newfoundland"
"Canada",10,"CA",-55.6595687866211,51.5110359191895,271,16222,"Canada","Newfoundland"
"Canada",10,"CA",-55.7006340026855,51.5594253540039,271,16223,"Canada","Newfoundland"
"Canada",10,"CA",-55.6664085388184,51.5789070129395,271,16224,"Canada","Newfoundland"
"Canada",10,"CA",-55.5216293334961,51.5963859558105,271,16225,"Canada","Newfoundland"
"Canada",10,"CA",-55.4964332580566,51.58984375,271,16226,"Canada","Newfoundland"
"Canada",10,"CA",-55.4532241821289,51.5623054504395,271,16227,"Canada","Newfoundland"
"Canada",10,"CA",-55.458740234375,51.5365219116211,271,16228,"Canada","Newfoundland"
"Canada",10,"CA",-127.924659729004,51.473876953125,272,16230,"Canada","Calvert Island"
"Canada",10,"CA",-127.941261291504,51.4571762084961,272,16231,"Canada","Calvert Island"
"Canada",10,"CA",-127.981246948242,51.4572296142578,272,16232,"Canada","Calvert Island"
"Canada",10,"CA",-128.044525146484,51.4740219116211,272,16233,"Canada","Calvert Island"
"Canada",10,"CA",-128.091796875,51.5111312866211,272,16234,"Canada","Calvert Island"
"Canada",10,"CA",-128.148773193359,51.626708984375,272,16235,"Canada","Calvert Island"
"Canada",10,"CA",-128.142379760742,51.6465797424316,272,16236,"Canada","Calvert Island"
"Canada",10,"CA",-128.122756958008,51.6667938232422,272,16237,"Canada","Calvert Island"
"Canada",10,"CA",-128.03173828125,51.7083969116211,272,16238,"Canada","Calvert Island"
"Canada",10,"CA",-127.998687744141,51.7038078308105,272,16239,"Canada","Calvert Island"
"Canada",10,"CA",-127.98681640625,51.673583984375,272,16240,"Canada","Calvert Island"
"Canada",10,"CA",-127.932518005371,51.60546875,272,16241,"Canada","Calvert Island"
"Canada",10,"CA",-127.916358947754,51.58544921875,272,16242,"Canada","Calvert Island"
"Canada",10,"CA",-127.916305541992,51.5061988830566,272,16243,"Canada","Calvert Island"
"Canada",10,"CA",-127.924659729004,51.473876953125,272,16244,"Canada","Calvert Island"
"Canada",10,"CA",-55.3612327575684,51.8896484375,273,16246,"Canada","40"
"Canada",10,"CA",-55.4088897705078,51.8888168334961,273,16247,"Canada","40"
"Canada",10,"CA",-55.4196281433105,51.9000511169434,273,16248,"Canada","40"
"Canada",10,"CA",-55.3998031616211,51.9384765625,273,16249,"Canada","40"
"Canada",10,"CA",-55.3464851379395,51.9828605651855,273,16250,"Canada","40"
"Canada",10,"CA",-55.2740707397461,51.9951667785645,273,16251,"Canada","40"
"Canada",10,"CA",-55.2935523986816,51.9299812316895,273,16252,"Canada","40"
"Canada",10,"CA",-55.3612327575684,51.8896484375,273,16253,"Canada","40"
"Canada",10,"CA",-79.38427734375,51.9519538879395,274,16255,"Canada","Charlton Island"
"Canada",10,"CA",-79.4255828857422,51.9448738098145,274,16256,"Canada","Charlton Island"
"Canada",10,"CA",-79.5206069946289,51.9529304504395,274,16257,"Canada","Charlton Island"
"Canada",10,"CA",-79.5968704223633,51.97802734375,274,16258,"Canada","Charlton Island"
"Canada",10,"CA",-79.6437454223633,52.0100593566895,274,16259,"Canada","Charlton Island"
"Canada",10,"CA",-79.3348617553711,52.09814453125,274,16260,"Canada","Charlton Island"
"Canada",10,"CA",-79.2712936401367,52.0868186950684,274,16261,"Canada","Charlton Island"
"Canada",10,"CA",-79.2702102661133,52.0710945129395,274,16262,"Canada","Charlton Island"
"Canada",10,"CA",-79.3166046142578,52.02392578125,274,16263,"Canada","Charlton Island"
"Canada",10,"CA",-79.3289489746094,51.9922828674316,274,16264,"Canada","Charlton Island"
"Canada",10,"CA",-79.3515090942383,51.9683113098145,274,16265,"Canada","Charlton Island"
"Canada",10,"CA",-79.38427734375,51.9519538879395,274,16266,"Canada","Charlton Island"
"Canada",10,"CA",-131.029296875,51.9616203308105,275,16268,"Canada","42"
"Canada",10,"CA",-131.047256469727,51.959716796875,275,16269,"Canada","42"
"Canada",10,"CA",-131.080520629883,51.9804191589355,275,16270,"Canada","42"
"Canada",10,"CA",-131.103424072266,52.0138664245605,275,16271,"Canada","42"
"Canada",10,"CA",-131.117340087891,52.1010246276855,275,16272,"Canada","42"
"Canada",10,"CA",-131.107131958008,52.1365737915039,275,16273,"Canada","42"
"Canada",10,"CA",-131.098083496094,52.150634765625,275,16274,"Canada","42"
"Canada",10,"CA",-131.010650634766,52.0952644348145,275,16275,"Canada","42"
"Canada",10,"CA",-131.029296875,51.9616203308105,275,16276,"Canada","42"
"Canada",10,"CA",-128.368743896484,52.40087890625,276,16278,"Canada","43"
"Canada",10,"CA",-128.445404052734,52.3875007629395,276,16279,"Canada","43"
"Canada",10,"CA",-128.419876098633,52.4411125183105,276,16280,"Canada","43"
"Canada",10,"CA",-128.412506103516,52.4728546142578,276,16281,"Canada","43"
"Canada",10,"CA",-128.42626953125,52.5027351379395,276,16282,"Canada","43"
"Canada",10,"CA",-128.435943603516,52.5603523254395,276,16283,"Canada","43"
"Canada",10,"CA",-128.439788818359,52.6963882446289,276,16284,"Canada","43"
"Canada",10,"CA",-128.364898681641,52.7818832397461,276,16285,"Canada","43"
"Canada",10,"CA",-128.247268676758,52.7843742370605,276,16286,"Canada","43"
"Canada",10,"CA",-128.248443603516,52.7412109375,276,16287,"Canada","43"
"Canada",10,"CA",-128.298156738281,52.5482406616211,276,16288,"Canada","43"
"Canada",10,"CA",-128.323776245117,52.458984375,276,16289,"Canada","43"
"Canada",10,"CA",-128.343551635742,52.4260749816895,276,16290,"Canada","43"
"Canada",10,"CA",-128.368743896484,52.40087890625,276,16291,"Canada","43"
"Canada",10,"CA",-128.936874389648,52.510009765625,277,16293,"Canada","Aristazabal Island"
"Canada",10,"CA",-128.968704223633,52.4642562866211,277,16294,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.102340698242,52.5743675231934,277,16295,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.151016235352,52.6053199768066,277,16296,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.25048828125,52.72216796875,277,16297,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.267776489258,52.7723655700684,277,16298,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.263534545898,52.80078125,277,16299,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.245941162109,52.8112297058105,277,16300,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.215042114258,52.8038558959961,277,16301,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.186187744141,52.791259765625,277,16302,"Canada","Aristazabal Island"
"Canada",10,"CA",-128.994003295898,52.6617164611816,277,16303,"Canada","Aristazabal Island"
"Canada",10,"CA",-128.940338134766,52.6007308959961,277,16304,"Canada","Aristazabal Island"
"Canada",10,"CA",-128.936874389648,52.510009765625,277,16305,"Canada","Aristazabal Island"
"Canada",10,"CA",-129.313720703125,52.9921875,278,16307,"Canada","45"
"Canada",10,"CA",-129.328720092773,52.9842300415039,278,16308,"Canada","45"
"Canada",10,"CA",-129.370025634766,52.9976081848145,278,16309,"Canada","45"
"Canada",10,"CA",-129.409729003906,53.0237312316895,278,16310,"Canada","45"
"Canada",10,"CA",-129.477783203125,53.0977554321289,278,16311,"Canada","45"
"Canada",10,"CA",-129.500137329102,53.12890625,278,16312,"Canada","45"
"Canada",10,"CA",-129.514739990234,53.1793937683105,278,16313,"Canada","45"
"Canada",10,"CA",-129.501068115234,53.1883277893066,278,16314,"Canada","45"
"Canada",10,"CA",-129.471435546875,53.1830101013184,278,16315,"Canada","45"
"Canada",10,"CA",-129.450729370117,53.1747055053711,278,16316,"Canada","45"
"Canada",10,"CA",-129.343505859375,53.0527839660645,278,16317,"Canada","45"
"Canada",10,"CA",-129.313720703125,52.9921875,278,16318,"Canada","45"
"Canada",10,"CA",-80.731689453125,52.7472648620605,279,16320,"Canada","46"
"Canada",10,"CA",-80.8023452758789,52.7339859008789,279,16321,"Canada","46"
"Canada",10,"CA",-81.0098648071289,52.7606430053711,279,16322,"Canada","46"
"Canada",10,"CA",-81.0965881347656,52.7798843383789,279,16323,"Canada","46"
"Canada",10,"CA",-81.3522491455078,52.8520011901855,279,16324,"Canada","46"
"Canada",10,"CA",-81.8390579223633,52.9579086303711,279,16325,"Canada","46"
"Canada",10,"CA",-82.0050277709961,53.010498046875,279,16326,"Canada","46"
"Canada",10,"CA",-82.0392608642578,53.0499000549316,279,16327,"Canada","46"
"Canada",10,"CA",-81.9511260986328,53.1322250366211,279,16328,"Canada","46"
"Canada",10,"CA",-81.9013671875,53.1655731201172,279,16329,"Canada","46"
"Canada",10,"CA",-81.8473129272461,53.186279296875,279,16330,"Canada","46"
"Canada",10,"CA",-81.3353576660156,53.2242660522461,279,16331,"Canada","46"
"Canada",10,"CA",-81.1355972290039,53.205810546875,279,16332,"Canada","46"
"Canada",10,"CA",-80.900390625,53.0371589660645,279,16333,"Canada","46"
"Canada",10,"CA",-80.7653350830078,52.9232444763184,279,16334,"Canada","46"
"Canada",10,"CA",-80.71044921875,52.8315925598145,279,16335,"Canada","46"
"Canada",10,"CA",-80.7095260620117,52.7873992919922,279,16336,"Canada","46"
"Canada",10,"CA",-80.731689453125,52.7472648620605,279,16337,"Canada","46"
"Canada",10,"CA",-131.753707885742,53.195556640625,280,16339,"Canada","Moresby Island"
"Canada",10,"CA",-131.65234375,53.1029777526855,280,16340,"Canada","Moresby Island"
"Canada",10,"CA",-131.622177124023,53.0200691223145,280,16341,"Canada","Moresby Island"
"Canada",10,"CA",-131.634674072266,52.9221687316895,280,16342,"Canada","Moresby Island"
"Canada",10,"CA",-131.795257568359,52.8850593566895,280,16343,"Canada","Moresby Island"
"Canada",10,"CA",-131.879684448242,52.9146461486816,280,16344,"Canada","Moresby Island"
"Canada",10,"CA",-131.916366577148,52.9091300964355,280,16345,"Canada","Moresby Island"
"Canada",10,"CA",-131.971786499023,52.8798332214355,280,16346,"Canada","Moresby Island"
"Canada",10,"CA",-131.904388427734,52.86669921875,280,16347,"Canada","Moresby Island"
"Canada",10,"CA",-131.81005859375,52.8186988830566,280,16348,"Canada","Moresby Island"
"Canada",10,"CA",-131.727294921875,52.7563934326172,280,16349,"Canada","Moresby Island"
"Canada",10,"CA",-131.610595703125,52.7452125549316,280,16350,"Canada","Moresby Island"
"Canada",10,"CA",-131.455230712891,52.7017097473145,280,16351,"Canada","Moresby Island"
"Canada",10,"CA",-131.572799682617,52.6233406066895,280,16352,"Canada","Moresby Island"
"Canada",10,"CA",-131.590576171875,52.5782241821289,280,16353,"Canada","Moresby Island"
"Canada",10,"CA",-131.443908691406,52.4533195495605,280,16354,"Canada","Moresby Island"
"Canada",10,"CA",-131.429977416992,52.422119140625,280,16355,"Canada","Moresby Island"
"Canada",10,"CA",-131.383010864258,52.4157218933105,280,16356,"Canada","Moresby Island"
"Canada",10,"CA",-131.273620605469,52.4258308410645,280,16357,"Canada","Moresby Island"
"Canada",10,"CA",-131.259719848633,52.4159164428711,280,16358,"Canada","Moresby Island"
"Canada",10,"CA",-131.259963989258,52.3900413513184,280,16359,"Canada","Moresby Island"
"Canada",10,"CA",-131.327056884766,52.3175277709961,280,16360,"Canada","Moresby Island"
"Canada",10,"CA",-131.319915771484,52.3030738830566,280,16361,"Canada","Moresby Island"
"Canada",10,"CA",-131.259170532227,52.2916526794434,280,16362,"Canada","Moresby Island"
"Canada",10,"CA",-131.142623901367,52.2911109924316,280,16363,"Canada","Moresby Island"
"Canada",10,"CA",-131.116165161133,52.2190895080566,280,16364,"Canada","Moresby Island"
"Canada",10,"CA",-131.221542358398,52.1536140441895,280,16365,"Canada","Moresby Island"
"Canada",10,"CA",-131.421875,52.2379875183105,280,16366,"Canada","Moresby Island"
"Canada",10,"CA",-131.511123657227,52.3220710754395,280,16367,"Canada","Moresby Island"
"Canada",10,"CA",-131.562072753906,52.3999519348145,280,16368,"Canada","Moresby Island"
"Canada",10,"CA",-131.623687744141,52.4439964294434,280,16369,"Canada","Moresby Island"
"Canada",10,"CA",-131.809677124023,52.5416984558105,280,16370,"Canada","Moresby Island"
"Canada",10,"CA",-132.092239379883,52.7527847290039,280,16371,"Canada","Moresby Island"
"Canada",10,"CA",-132.165084838867,52.7833023071289,280,16372,"Canada","Moresby Island"
"Canada",10,"CA",-132.238571166992,52.8667984008789,280,16373,"Canada","Moresby Island"
"Canada",10,"CA",-132.259963989258,52.906982421875,280,16374,"Canada","Moresby Island"
"Canada",10,"CA",-132.258102416992,52.9338874816895,280,16375,"Canada","Moresby Island"
"Canada",10,"CA",-132.229537963867,52.9480934143066,280,16376,"Canada","Moresby Island"
"Canada",10,"CA",-132.144927978516,52.9574737548828,280,16377,"Canada","Moresby Island"
"Canada",10,"CA",-132.143753051758,52.9993171691895,280,16378,"Canada","Moresby Island"
"Canada",10,"CA",-132.468704223633,53.0718727111816,280,16379,"Canada","Moresby Island"
"Canada",10,"CA",-132.504837036133,53.0867195129395,280,16380,"Canada","Moresby Island"
"Canada",10,"CA",-132.546768188477,53.1375007629395,280,16381,"Canada","Moresby Island"
"Canada",10,"CA",-132.524215698242,53.1449241638184,280,16382,"Canada","Moresby Island"
"Canada",10,"CA",-132.345413208008,53.1360855102539,280,16383,"Canada","Moresby Island"
"Canada",10,"CA",-132.153900146484,53.1604995727539,280,16384,"Canada","Moresby Island"
"Canada",10,"CA",-132.035949707031,53.1791496276855,280,16385,"Canada","Moresby Island"
"Canada",10,"CA",-131.989501953125,53.2019500732422,280,16386,"Canada","Moresby Island"
"Canada",10,"CA",-131.893112182617,53.2314453125,280,16387,"Canada","Moresby Island"
"Canada",10,"CA",-131.853469848633,53.229736328125,280,16388,"Canada","Moresby Island"
"Canada",10,"CA",-131.753707885742,53.195556640625,280,16389,"Canada","Moresby Island"
"Canada",10,"CA",-128.552444458008,52.9397430419922,281,16391,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.506546020508,52.6207046508789,281,16392,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.509918212891,52.5186042785645,281,16393,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.576812744141,52.4518051147461,281,16394,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.6240234375,52.3398933410645,281,16395,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.678955078125,52.2896461486816,281,16396,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.730911254883,52.3565406799316,281,16397,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.735534667969,52.4677238464355,281,16398,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.749420166016,52.5560569763184,281,16399,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.766448974609,52.598388671875,281,16400,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.746337890625,52.7633781433105,281,16401,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.769622802734,52.751220703125,281,16402,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.831207275391,52.6788063049316,281,16403,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.899810791016,52.673828125,281,16404,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.022842407227,52.7559585571289,281,16405,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.084716796875,52.8224601745605,281,16406,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.094879150391,52.891845703125,281,16407,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.175918579102,52.9649391174316,281,16408,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.184326171875,52.9906730651855,281,16409,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.177688598633,53.0179176330566,281,16410,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.111083984375,53.0906753540039,281,16411,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.084091186523,53.1396980285645,281,16412,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.060348510742,53.2406234741211,281,16413,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.033248901367,53.2799339294434,281,16414,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.97021484375,53.2743644714355,281,16415,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.857727050781,53.2285652160645,281,16416,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.740371704102,53.1788558959961,281,16417,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.632659912109,53.1124992370605,281,16418,"Canada","Princess Royal Island"
"Canada",10,"CA",-128.552444458008,52.9397430419922,281,16419,"Canada","Princess Royal Island"
"Canada",10,"CA",-129.167724609375,53.1178741455078,282,16421,"Canada","49"
"Canada",10,"CA",-129.173248291016,53.1107406616211,282,16422,"Canada","49"
"Canada",10,"CA",-129.27685546875,53.1109352111816,282,16423,"Canada","49"
"Canada",10,"CA",-129.305709838867,53.1211433410645,282,16424,"Canada","49"
"Canada",10,"CA",-129.323883056641,53.1421394348145,282,16425,"Canada","49"
"Canada",10,"CA",-129.331237792969,53.1739768981934,282,16426,"Canada","49"
"Canada",10,"CA",-129.314361572266,53.2123031616211,282,16427,"Canada","49"
"Canada",10,"CA",-129.253082275391,53.2854995727539,282,16428,"Canada","49"
"Canada",10,"CA",-129.251159667969,53.3166999816895,282,16429,"Canada","49"
"Canada",10,"CA",-129.238189697266,53.330078125,282,16430,"Canada","49"
"Canada",10,"CA",-129.195220947266,53.293212890625,282,16431,"Canada","49"
"Canada",10,"CA",-129.177001953125,53.2591323852539,282,16432,"Canada","49"
"Canada",10,"CA",-129.167724609375,53.1178741455078,282,16433,"Canada","49"
"Canada",10,"CA",-79.938232421875,53.3041534423828,283,16435,"Canada","50"
"Canada",10,"CA",-79.9393081665039,53.2742652893066,283,16436,"Canada","50"
"Canada",10,"CA",-80.0041046142578,53.2800788879395,283,16437,"Canada","50"
"Canada",10,"CA",-80.0393524169922,53.2971687316895,283,16438,"Canada","50"
"Canada",10,"CA",-80.06787109375,53.3240737915039,283,16439,"Canada","50"
"Canada",10,"CA",-80.0740203857422,53.3442878723145,283,16440,"Canada","50"
"Canada",10,"CA",-80.0497055053711,53.3644523620605,283,16441,"Canada","50"
"Canada",10,"CA",-79.9745635986328,53.3522453308105,283,16442,"Canada","50"
"Canada",10,"CA",-79.938232421875,53.3041534423828,283,16443,"Canada","50"
"Canada",10,"CA",-129.848587036133,53.1679191589355,284,16445,"Canada","BC"
"Canada",10,"CA",-129.868560791016,53.1645011901855,284,16446,"Canada","BC"
"Canada",10,"CA",-129.934371948242,53.1766586303711,284,16447,"Canada","BC"
"Canada",10,"CA",-130.151412963867,53.345703125,284,16448,"Canada","BC"
"Canada",10,"CA",-130.3056640625,53.4073715209961,284,16449,"Canada","BC"
"Canada",10,"CA",-130.410736083984,53.4908218383789,284,16450,"Canada","BC"
"Canada",10,"CA",-130.517578125,53.5442352294922,284,16451,"Canada","BC"
"Canada",10,"CA",-130.451995849609,53.6311492919922,284,16452,"Canada","BC"
"Canada",10,"CA",-130.394821166992,53.6204109191895,284,16453,"Canada","BC"
"Canada",10,"CA",-130.195022583008,53.5496597290039,284,16454,"Canada","BC"
"Canada",10,"CA",-130.035400390625,53.4811019897461,284,16455,"Canada","BC"
"Canada",10,"CA",-129.944732666016,53.4363784790039,284,16456,"Canada","BC"
"Canada",10,"CA",-129.754837036133,53.2447738647461,284,16457,"Canada","BC"
"Canada",10,"CA",-129.768951416016,53.21728515625,284,16458,"Canada","BC"
"Canada",10,"CA",-129.848587036133,53.1679191589355,284,16459,"Canada","BC"
"Canada",10,"CA",-130.236282348633,53.9585456848145,285,16461,"Canada","Porcher Island"
"Canada",10,"CA",-130.267242431641,53.922607421875,285,16462,"Canada","Porcher Island"
"Canada",10,"CA",-130.337554931641,53.8662605285645,285,16463,"Canada","Porcher Island"
"Canada",10,"CA",-130.384231567383,53.8439445495605,285,16464,"Canada","Porcher Island"
"Canada",10,"CA",-130.4072265625,53.8555183410645,285,16465,"Canada","Porcher Island"
"Canada",10,"CA",-130.470260620117,53.8617668151855,285,16466,"Canada","Porcher Island"
"Canada",10,"CA",-130.537490844727,53.9178733825684,285,16467,"Canada","Porcher Island"
"Canada",10,"CA",-130.58984375,53.9402809143066,285,16468,"Canada","Porcher Island"
"Canada",10,"CA",-130.624603271484,53.94140625,285,16469,"Canada","Porcher Island"
"Canada",10,"CA",-130.641845703125,53.921142578125,285,16470,"Canada","Porcher Island"
"Canada",10,"CA",-130.646286010742,53.89404296875,285,16471,"Canada","Porcher Island"
"Canada",10,"CA",-130.637893676758,53.8600082397461,285,16472,"Canada","Porcher Island"
"Canada",10,"CA",-130.643707275391,53.8445281982422,285,16473,"Canada","Porcher Island"
"Canada",10,"CA",-130.66357421875,53.8475570678711,285,16474,"Canada","Porcher Island"
"Canada",10,"CA",-130.683441162109,53.8634757995605,285,16475,"Canada","Porcher Island"
"Canada",10,"CA",-130.703170776367,53.8922386169434,285,16476,"Canada","Porcher Island"
"Canada",10,"CA",-130.707275390625,53.9214859008789,285,16477,"Canada","Porcher Island"
"Canada",10,"CA",-130.695693969727,53.9512672424316,285,16478,"Canada","Porcher Island"
"Canada",10,"CA",-130.646926879883,53.9912605285645,285,16479,"Canada","Porcher Island"
"Canada",10,"CA",-130.49462890625,54.0741691589355,285,16480,"Canada","Porcher Island"
"Canada",10,"CA",-130.447998046875,54.0890121459961,285,16481,"Canada","Porcher Island"
"Canada",10,"CA",-130.397308349609,54.085693359375,285,16482,"Canada","Porcher Island"
"Canada",10,"CA",-130.315872192383,54.0469245910645,285,16483,"Canada","Porcher Island"
"Canada",10,"CA",-130.298477172852,54.03564453125,285,16484,"Canada","Porcher Island"
"Canada",10,"CA",-130.236282348633,53.9585456848145,285,16485,"Canada","Porcher Island"
"Canada",10,"CA",-132.655517578125,54.1274909973145,286,16487,"Canada","Graham Island"
"Canada",10,"CA",-132.564071655273,54.0686531066895,286,16488,"Canada","Graham Island"
"Canada",10,"CA",-132.344436645508,54.1060523986816,286,16489,"Canada","Graham Island"
"Canada",10,"CA",-132.303375244141,54.098876953125,286,16490,"Canada","Graham Island"
"Canada",10,"CA",-132.261627197266,54.0763168334961,286,16491,"Canada","Graham Island"
"Canada",10,"CA",-132.215927124023,54.0284194946289,286,16492,"Canada","Graham Island"
"Canada",10,"CA",-132.166107177734,53.9552268981934,286,16493,"Canada","Graham Island"
"Canada",10,"CA",-132.155136108398,53.8751945495605,286,16494,"Canada","Graham Island"
"Canada",10,"CA",-132.175109863281,53.8465347290039,286,16495,"Canada","Graham Island"
"Canada",10,"CA",-132.214492797852,53.8147468566895,286,16496,"Canada","Graham Island"
"Canada",10,"CA",-132.564880371094,53.6876449584961,286,16497,"Canada","Graham Island"
"Canada",10,"CA",-132.574127197266,53.6753883361816,286,16498,"Canada","Graham Island"
"Canada",10,"CA",-132.567138671875,53.6639671325684,286,16499,"Canada","Graham Island"
"Canada",10,"CA",-132.53466796875,53.6517105102539,286,16500,"Canada","Graham Island"
"Canada",10,"CA",-132.464401245117,53.6533203125,286,16501,"Canada","Graham Island"
"Canada",10,"CA",-132.186965942383,53.684814453125,286,16502,"Canada","Graham Island"
"Canada",10,"CA",-132.171676635742,53.7068367004395,286,16503,"Canada","Graham Island"
"Canada",10,"CA",-132.152252197266,53.8069839477539,286,16504,"Canada","Graham Island"
"Canada",10,"CA",-132.114013671875,53.8601570129395,286,16505,"Canada","Graham Island"
"Canada",10,"CA",-132.110595703125,53.9002952575684,286,16506,"Canada","Graham Island"
"Canada",10,"CA",-132.135879516602,53.995849609375,286,16507,"Canada","Graham Island"
"Canada",10,"CA",-132.134414672852,54.0342788696289,286,16508,"Canada","Graham Island"
"Canada",10,"CA",-131.940826416016,54.0419921875,286,16509,"Canada","Graham Island"
