"Broad_Bean_Origin","avg_rating","ISO","long","lat","group","order","region","subregion"
"Africa, Carribean, C. Am.",2.75,NA,76.8127899169922,35.5718269348145,897,55832,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,76.7668914794922,35.6617202758789,897,55833,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,76.87890625,35.61328125,897,55834,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.0900344848633,35.5520515441895,897,55835,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.2948226928711,35.5081558227539,897,55836,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.4464874267578,35.4755859375,897,55837,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.52001953125,35.4734382629395,897,55838,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.5725631713867,35.4718246459961,897,55839,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.7240219116211,35.4805641174316,897,55840,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.7994155883789,35.4958992004395,897,55841,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,21.5625,42.2475090026855,943,58354,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.5608386993408,42.2476577758789,943,58355,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.3895492553711,42.2198257446289,943,58356,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.3317375183105,42.1871604919434,943,58357,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.2975578308105,42.1300773620605,943,58358,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.28662109375,42.1003913879395,943,58359,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.25634765625,42.0995101928711,943,58360,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.2060546875,42.1289558410645,943,58361,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.1424808502197,42.1749992370605,943,58362,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.0597667694092,42.1712875366211,943,58363,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.7781257629395,42.071044921875,943,58364,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.7503910064697,42.0183601379395,943,58365,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.744140625,41.904296875,943,58366,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.7250003814697,41.87353515625,943,58367,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6949214935303,41.8538093566895,943,58368,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.5785140991211,41.8662109375,943,58369,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.5662117004395,41.8736801147461,943,58370,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.5814456939697,41.9174308776855,943,58371,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.5753898620605,42.0130844116211,943,58372,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.5228519439697,42.1714820861816,943,58373,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.4854507446289,42.223388671875,943,58374,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.4083003997803,42.2749519348145,943,58375,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.3482418060303,42.3087921142578,943,58376,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.2405261993408,42.3389663696289,943,58377,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.1857414245605,42.4258766174316,943,58378,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.103515625,42.524658203125,943,58379,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.06396484375,42.5472679138184,943,58380,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.0703125,42.5570831298828,943,58381,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.0892581939697,42.6315460205078,943,58382,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.0657234191895,42.6858406066895,943,58383,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.0294914245605,42.7320289611816,943,58384,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.0542984008789,42.7600593566895,943,58385,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.1299819946289,42.759765625,943,58386,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.1925773620605,42.754638671875,943,58387,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.2151374816895,42.798828125,943,58388,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.3443374633789,42.8279304504395,943,58389,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.4688472747803,42.85791015625,943,58390,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.48681640625,42.8790550231934,943,58391,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.4583988189697,42.924560546875,943,58392,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.47509765625,42.9530258178711,943,58393,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6240234375,43.0341796875,943,58394,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6485347747803,43.0709457397461,943,58395,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6576175689697,43.099853515625,943,58396,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6375980377197,43.13037109375,943,58397,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6096668243408,43.1784172058105,943,58398,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.6231441497803,43.1986312866211,943,58399,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.7005863189697,43.2263679504395,943,58400,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.7633781433105,43.2585945129395,943,58401,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.8005867004395,43.2610816955566,943,58402,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.8238277435303,43.2379379272461,943,58403,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.8238277435303,43.2139663696289,943,58404,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.8444347381592,43.1734390258789,943,58405,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.8907222747803,43.1516609191895,943,58406,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,20.9676742553711,43.1160163879395,943,58407,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.0570316314697,43.0916976928711,943,58408,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.1270503997803,43.0430183410645,943,58409,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.22265625,42.9561996459961,943,58410,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.2371082305908,42.9132308959961,943,58411,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.3231449127197,42.8747062683105,943,58412,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.4030284881592,42.83154296875,943,58413,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.390625,42.7514190673828,943,58414,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.6625003814697,42.6814918518066,943,58415,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.7238273620605,42.6819801330566,943,58416,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.7529296875,42.6698226928711,943,58417,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.7521476745605,42.6515121459961,943,58418,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.7306632995605,42.595458984375,943,58419,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.6190433502197,42.4232444763184,943,58420,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.60986328125,42.387451171875,943,58421,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.5299797058105,42.3500022888184,943,58422,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.5189437866211,42.3284187316895,943,58423,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.5416030883789,42.2808113098145,943,58424,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,21.5625,42.2475090026855,943,58425,"Kosovo",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.0111808776855,18.0689468383789,961,59903,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.1230430603027,18.0689468383789,961,59904,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.114990234375,18.0907230377197,961,59905,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.0630874633789,18.1153316497803,961,59906,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.0248069763184,18.1130867004395,961,59907,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.0094223022461,18.1042976379395,961,59908,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.0111808776855,18.0689468383789,961,59909,"Saint Martin",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.205810546875,12.1445798873901,1054,66927,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.2543487548828,12.0320796966553,1054,66928,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.2822265625,12.0822763442993,1054,66929,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.2872543334961,12.1717281341553,1054,66930,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.30712890625,12.2067384719849,1054,66931,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.3484420776367,12.2280769348145,1054,66932,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.37109375,12.2575187683105,1054,66933,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.3692398071289,12.3019533157349,1054,66934,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.219482421875,12.2312498092651,1054,66935,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-68.205810546875,12.1445798873901,1054,66936,"Bonaire",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9375038146973,17.4956550598145,1055,66938,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9617156982422,17.4750499725342,1055,66939,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9831085205078,17.4769039154053,1055,66940,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9971694946289,17.496826171875,1055,66941,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9996109008789,17.5303707122803,1055,66942,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9793434143066,17.5211925506592,1055,66943,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9717750549316,17.5160636901855,1055,66944,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9654312133789,17.50927734375,1055,66945,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-62.9375038146973,17.4956550598145,1055,66946,"Sint Eustatius",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2326698303223,17.6231441497803,1056,66948,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2416038513184,17.6195812225342,1056,66949,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2544898986816,17.628662109375,1056,66950,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2521476745605,17.645263671875,1056,66951,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2416496276855,17.6518058776855,1056,66952,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2334938049316,17.6472187042236,1056,66953,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2269058227539,17.6341304779053,1056,66954,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-63.2326698303223,17.6231441497803,1056,66955,"Saba",NA
"Africa, Carribean, C. Am.",2.75,NA,-17.1908683776855,32.8686027526855,1207,74634,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-17.0544929504395,32.8158683776855,1207,74635,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-16.92919921875,32.8414077758789,1207,74636,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-16.7739753723145,32.7735366821289,1207,74637,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-16.6932621002197,32.7580070495605,1207,74638,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-16.7652835845947,32.709716796875,1207,74639,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-16.83740234375,32.6482887268066,1207,74640,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-17.0182609558105,32.6627960205078,1207,74641,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-17.1711902618408,32.7218742370605,1207,74642,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-17.2260265350342,32.766845703125,1207,74643,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-17.2410163879395,32.807373046875,1207,74644,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-17.1908683776855,32.8686027526855,1207,74645,"Madeira Islands","Madeira"
"Africa, Carribean, C. Am.",2.75,NA,-25.02734375,36.9599609375,1208,74647,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.0315437316895,36.9415512084961,1208,74648,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.08837890625,36.9488792419434,1208,74649,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.159912109375,36.943359375,1208,74650,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.1983871459961,36.9965324401855,1208,74651,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.1635246276855,37.0185546875,1208,74652,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.0829105377197,37.0240249633789,1208,74653,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.0443363189697,37.0001983642578,1208,74654,"Azores","Santa Maria"
"Africa, Carribean, C. Am.",2.75,NA,-25.02734375,36.9599609375,1208,74655,"Azores","Santa Maria"
